number,docID,edinetCode,filerName,disclosureStatusFlg,xbrlFlg
4272,S1005TBG,E02803,株式会社オータケ,0,1
4273,S1005TQL,E05176,キャリアバンク株式会社,0,1
4274,S1005RM9,E20989,トヨタ　モーター　ファイナンス　（ネザーランズ）　ビーブイ,0,0
4275,S1005T7F,E27305,タマホーム株式会社,0,1
4276,S1005SDN,E02996,山下医科器械株式会社,0,1
4277,S1005TS1,E02336,株式会社インターアクション,0,1
4278,S1005TWH,E00059,日本国土開発株式会社,0,1
4279,S1005TBY,E00866,三光合成株式会社,0,1
4280,S1005TLN,E04685,株式会社金太郎温泉,0,1
4281,S1005T5W,E03189,株式会社ドミー,0,1
4282,S1005TE0,E02842,小津産業株式会社,0,1
4283,S1005TT7,E01742,東洋電機製造株式会社,0,1
4284,S1005TZC,E05706,Ｅ・Ｊホールディングス株式会社,0,1
4285,S1005TW7,E30598,株式会社東武住販,0,1
4286,S1005TYW,E05641,メディアファイブ株式会社,0,1
4287,S1005T07,E01672,前澤工業株式会社,0,1
4288,S1005TEN,E04873,日本プロセス株式会社,0,1
4289,S1005TRC,E00574,住江織物株式会社,0,1
4290,S1005TH7,E01380,ＴＯＮＥ株式会社,0,1
4291,S1005U3Q,E05536,ライク株式会社,0,1
4292,S1005U2J,E31454,株式会社Ｇｕｎｏｓｙ,0,1
4293,S1005T5U,E04764,株式会社オオバ,0,1
4294,S1005TUY,E05449,株式会社ケイブ,0,1
4295,S1005TVU,E31306,ファーストコーポレーション株式会社,0,1
4296,S1005TWL,E27855,ＥＲＩホールディングス株式会社,0,1
4297,S1005TD4,E05450,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ株式会社,0,1
4298,S1005TH6,E26570,五洋食品産業株式会社,0,1
4299,S1005U4P,E00323,株式会社エムビーエス,0,1
4300,S1005TWV,E03988,株式会社ウッドフレンズ,0,1
4301,S1005TA9,E03465,株式会社パシフィックネット,0,1
4302,S1005TYH,E26831,三協立山株式会社,0,1
4303,S1005U7D,E31379,株式会社三機サービス,0,1
4304,S1005TXY,E05169,日本エンタープライズ株式会社,0,1
4305,S1005TFX,E03446,株式会社コスモス薬品,0,1
4306,S1005U38,E03409,株式会社ヴィレッジヴァンガードコーポレーション,0,1
4307,S1005U1X,E01649,株式会社中北製作所,0,1
4308,S1005UBY,E04767,互助会保証株式会社,0,1
4309,S1005U6G,E02480,株式会社ＩＧポート,0,1
4310,S1005TW8,E27064,モバイルクリエイト株式会社,0,1
4311,S1005SBA,E00004,カネコ種苗株式会社,0,1
4312,S1005TGW,E04780,ＴＫＣ金融保証株式会社,0,1
4313,S1005UDX,E01508,タケダ機械株式会社,0,1
4314,S1005UFP,E24982,株式会社メディカルネット,0,1
4315,S1005UI8,E02347,株式会社レイテックス,0,1
4316,S1005TNO,E01738,株式会社　東芝,0,1
4317,S1005W6N,E03410,ゲンキー株式会社,0,1
4318,S1005X6E,E05069,株式会社　構造計画研究所,0,1
4319,S1005RWA,E31543,メドトロニック・パブリック・リミテッド・カンパニー,0,0
4320,S1005XKK,E01967,株式会社キーエンス,0,1
4321,S1005XAZ,E30466,株式会社ディー・エル・イー,0,1
4322,S1005Y4S,E05163,株式会社ＣＩＪ,0,1
4323,S1005XW4,E02398,株式会社キングジム,0,1
4324,S1005XAR,E30501,株式会社ジョイフル本田,0,1
4325,S1005Y4P,E02928,株式会社カワニシホールディングス,0,1
4326,S1005YKA,E27486,ペプチドリーム株式会社,0,1
4327,S1005YL1,E05156,株式会社デジタルガレージ,0,1
4328,S1005YIJ,E00476,一正蒲鉾株式会社,0,1
4329,S1005YA3,E04924,大日本コンサルタント株式会社,0,1
4330,S1005YS1,E02448,シンポ株式会社,0,1
4331,S1005YKT,E31622,株式会社クレステック,0,1
4332,S1005YWH,E00009,株式会社アクシーズ,0,1
4333,S1005X5K,E00302,シード平和株式会社,0,1
4334,S1005YKC,E02100,株式会社ユビテック,0,1
4335,S1005YZW,E05494,株式会社ブロードバンドタワー,0,1
4336,S1005Z06,E05396,株式会社フジコー,0,1
4337,S1005V67,E05959,インフォシス・リミテッド,0,0
4338,S1005Z70,E03331,株式会社ハンズマン,0,1
4339,S1005YQR,E05740,株式会社インサイト,0,1
4340,S1005Z8W,E03006,あいホールディングス株式会社,0,1
4341,S1005YRB,E05250,株式会社セラーテムテクノロジー,0,1
4342,S1005Z9V,E00362,新中糖産業株式会社,0,1
4343,S1005YUQ,E01068,東洋ドライルーブ株式会社,0,1
4344,S1005YPT,E05663,株式会社アバント,0,1
4345,S1005Z37,E00282,工藤建設株式会社,0,1
4346,S1005Z9Y,E05597,株式会社ビューティ花壇,0,1
4347,S1005YN2,E05470,株式会社エフオン,0,1
4348,S1005WUZ,E03528,株式会社物語コーポレーション,0,1
4349,S1005ZAC,E22995,メディアスホールディングス株式会社,0,1
4350,S1005YYZ,E03475,株式会社アルペン,0,1
4351,S1005Z9F,E02058,株式会社鈴木,0,1
4352,S1005ZD0,E27868,株式会社エンビプロ・ホールディングス,0,1
4353,S1005ZD9,E03512,株式会社きちりホールディングス,0,1
4354,S1005Z34,E25817,株式会社ブレインパッド,0,1
4355,S1005YY8,E03306,株式会社かんなん丸,0,1
4356,S1005ZEH,E31036,株式会社アドベンチャー,0,1
4357,S1005ZCW,E05505,日本社宅サービス株式会社,0,1
4358,S1005ZAP,E23487,株式会社キャンバス,0,1
4359,S1005YR5,E03280,株式会社パン・パシフィック・インターナショナルホールディングス,0,1
4360,S1005Y0U,E30005,ヴェダンタ・リミテッド,0,0
4361,S1005ZFE,E00320,第一カッター興業株式会社,0,1
4362,S1005YMX,E02039,協立電機株式会社,0,1
4363,S1005Z4B,E00368,石垣島製糖株式会社,0,1
4364,S1005ZBC,E01215,株式会社武井工業所,0,1
4365,S1005ZFN,E01208,株式会社高見澤,0,1
4366,S1005YKZ,E02920,アトムリビンテック株式会社,0,1
4367,S1005ZDA,E04339,伏木海陸運送株式会社,0,1
4368,S1005ZFH,E31284,株式会社ハウスドゥ,0,1
4369,S1005ZFG,E05576,株式会社タウンニュース社,0,1
4370,S1005ZLT,E02261,株式会社ツノダ,0,1
4371,S1005XT5,E03211,藤久株式会社,0,1
4372,S1005Y16,E01994,株式会社アイ・オー・データ機器,0,1
4373,S1005Z0P,E02343,株式会社エーワン精密,0,1
4374,S1005Z43,E02324,アクモス株式会社,0,1
4375,S1005YFK,E05367,株式会社総医研ホールディングス,0,1
4376,S1005ZO6,E00259,株式会社三東工業社,0,1
4377,S1005ZGF,E00365,北部製糖株式会社,0,1
4378,S1005ZEG,E01219,新東株式会社,0,1
4379,S1005ZQ8,E03404,株式会社　三光マーケティングフーズ,0,1
4380,S1005ZQE,E05742,テックファームホールディングス株式会社,0,1
4381,S1005ZD2,E04025,穴吹興産株式会社,0,1
4382,S1005ZOH,E05695,株式会社トラスト・テック,0,1
4383,S1005ZOX,E26446,株式会社ユニバーサル園芸社,0,1
4384,S1005ZG8,E00329,ショーボンドホールディングス株式会社,0,1
4385,S1005ZEX,E02485,株式会社フルヤ金属,0,1
4386,S1005ZU0,E26444,株式会社チャーム・ケア・コーポレーション,0,1
4387,S1005ZV2,E05564,手間いらず株式会社,0,1
4388,S1005ZUX,E05587,株式会社オウケイウェイヴ,0,1
4389,S1005ZW1,E05100,株式会社テー・オー・ダブリュー,0,1
4390,S1005ZWK,E04069,株式会社アーバネットコーポレーション,0,1
4391,S1005ZYG,E01991,レーザーテック株式会社,0,1
4392,S1005ZTX,E00384,フジパングループ本社株式会社,0,1
4393,S1005ZUW,E00366,株式会社　りゅうとう,0,1
4394,S1005ZPE,E01666,澁谷工業株式会社,0,1
4395,S1006032,E02338,プレシジョン・システム・サイエンス株式会社,0,1
4396,S100602B,E04740,株式会社リオフジワラカントリー,0,1
4397,S1005Y74,E24841,ＧＬＰプライベート・リミテッド,0,0
4398,S1005YWD,E04680,各務原開発株式会社,0,1
4399,S100600T,E00607,株式会社自重堂,0,1
4400,S1005Z18,E04230,株式会社ゼロ,0,1
4401,S1005ZRO,E00248,サイタホールディングス株式会社,0,1
4402,S1005ZTR,E04664,瀬戸内開発株式会社,0,1
4403,S1005ZXR,E00367,久米島製糖株式会社,0,1
4404,S1005ZGB,E31344,株式会社プラッツ,0,1
4405,S1005ZMH,E00010,株式会社ホーブ,0,1
4406,S1005YD8,E05191,株式会社インテリジェント　ウェイブ,0,1
4407,S1005ZU4,E31575,株式会社ナガオカ,0,1
4408,S1005ZRY,E31524,株式会社スマートバリュー,0,1
4409,S1005ZWU,E02491,株式会社三ツ知,0,1
4410,S100608P,E21381,株式会社サニーサイドアップ,0,1
4411,S1006080,E05255,株式会社アイ・ピー・エス,0,1
4412,S10060B0,E05055,株式会社エム・エイチ・グループ,0,1
4413,S1005ZW9,E01446,株式会社オーネックス,0,1
4414,S100607R,E27567,株式会社フォトクリエイト,0,1
4415,S1005ZY7,E31216,ＫｅｅＰｅｒ技研株式会社,0,1
4416,S10060BD,E05458,ウェルネット株式会社,0,1
4417,S1005ZB0,E04189,株式会社ニヤクコーポレーション,0,1
4418,S1005ZOJ,E05187,株式会社スカラ,0,1
4419,S1005ZXP,E31030,テクノプロ・ホールディングス株式会社,0,1
4420,S10060BL,E30880,株式会社ＡＭＢＩＴＩＯＮ,0,1
4421,S1005ZYM,E31602,株式会社平山ホールディングス,0,1
4422,S100608V,E01589,株式会社　アルバック,0,1
4423,S1005Y5I,E02847,西川計測株式会社,0,1
4424,S1005SYQ,E06115,予防接種のための国際金融ファシリティ（ＩＦＦＩｍ）,0,0
4425,S1005ZG9,E02349,朝日インテック株式会社,0,1
4426,S10060AP,E04972,株式会社環境管理センター,0,1
4427,S1006014,E04918,株式会社福山コンサルタント,0,1
4428,S1005Z3D,E06110,インド輸出入銀行,0,0
4429,S1005ZDO,E31551,株式会社マーケットエンタープライズ,0,1
4430,S10060LH,E31573,デジタル・インフォメーション・テクノロジー株式会社,0,1
4431,S10060LJ,E05713,Ａｂａｌａｎｃｅ株式会社,0,1
4432,S10060F2,E00389,株式会社湖池屋,0,1
4433,S1005XVG,E05975,アイシーアイシーアイ・バンク・リミテッド,0,0
4434,S1005ZMA,E06066,南アフリカ共和国,0,0
4435,S1006005,E27464,トラストホールディングス株式会社,0,1
4436,S1005Z38,E31343,株式会社イード,0,1
4437,S1005ZLC,E24392,株式会社ボルテージ,0,1
4438,S10060MW,E26301,株式会社アイスタイル,0,1
4439,S1005YXD,E00078,日本工営株式会社,0,1
4440,S1005ZX8,E22012,グリー株式会社,0,1
4441,S10060JS,E05786,セバン・トレント・ピーエルシー,0,0
4442,S10060O4,E04008,株式会社エリアクエスト,0,1
4443,S10060JM,E24340,株式会社　ＴＨＥグローバル社,0,1
4444,S1005ZOW,E03434,株式会社ランシステム,0,1
4445,S1005ZR7,E31614,株式会社Ｌｉｂ　Ｗｏｒｋ,0,1
4446,S10060RX,E01713,北川精機株式会社,0,1
4447,S10060T3,E21259,株式会社イデアインターナショナル,0,1
4448,S1005ZB9,E31089,サイジニア株式会社,0,1
4449,S10061P6,E05872,オーストラリア・コモンウェルス銀行,0,0
4450,S1005Y57,E02515,株式会社内田洋行,0,1
4451,S10062WO,E04279,スカイマーク株式会社,0,1
4452,S10062ZJ,E05006,ウチダエスコ株式会社,0,1
4453,S10064EZ,E01062,株式会社シーズ・ホールディングス,0,1
4454,S100645B,E05394,株式会社綜合臨床ホールディングス,0,1
4455,S10064PW,E05635,株式会社大和コンピューター,0,1
4456,S10064MN,E26322,ティーライフ株式会社,0,1
4457,S10064DD,E01451,株式会社稲葉製作所,0,1
4458,S10063WW,E04696,株式会社　藤ケ谷カントリー倶楽部,0,1
4459,S1006457,E02060,サムコ　株式会社,0,1
4460,S10064TP,E31248,株式会社ファーストロジック,0,1
4461,S10060MZ,E02469,ゼネラルパッカー株式会社,0,1
4462,S10064VK,E05161,株式会社メディアシーク,0,1
4463,S10064VT,E02484,株式会社ファーマフーズ,0,1
4464,S10064NL,E00735,総合商研株式会社,0,1
4465,S1006532,E05378,株式会社プラネット,0,1
4466,S1006571,E05357,ジャパンメディアシステム株式会社,0,1
4467,S10065BN,E02342,株式会社アルチザネットワークス,0,1
4468,S1006590,E00239,株式会社大盛工業,0,1
4469,S10065OG,E30699,株式会社鳥貴族,0,1
4470,S100653H,E30042,株式会社ウエスコホールディングス,0,1
4471,S10065J9,E00954,佐藤製薬株式会社,0,1
4472,S10065WG,E02121,株式会社山王,0,1
4473,S10065UQ,E05605,ビットアイル・エクイニクス株式会社,0,1
4474,S10065JC,E05279,株式会社ティー・ワイ・オー,0,1
4475,S100656E,E02091,シーシーエス株式会社,0,1
4476,S100659H,E05705,株式会社アイル,0,1
4477,S10065YB,E31408,日本スキー場開発株式会社,0,1
4478,S10065NH,E31441,株式会社シーアールイー,0,1
4479,S10065UU,E31626,株式会社アイリッジ,0,1
4480,S10063S2,E02083,ウインテスト株式会社,0,1
4481,S100669J,E31753,ＵＢｒａｉｎＴＶ株式会社,0,1
4482,S10065AQ,E03212,株式会社一や,0,1
4483,S10065C6,E04023,株式会社アルデプロ,0,1
4484,S10066B6,E05327,日本駐車場開発株式会社,0,1
4485,S10066CV,E31815,株式会社バルニバービ,0,1
4486,S10065RZ,E04024,株式会社明豊エンタープライズ,0,1
4487,S10066C5,E26369,株式会社エイチーム,0,1
4488,S10066F6,E31753,ＵＢｒａｉｎＴＶ株式会社,0,1
4489,S10066M6,E06060,ギリシャ共和国,0,0
4490,S10067BY,E06063,ギリシャ国有鉄道,0,0
4491,S10067BT,E02995,ケイティケイ株式会社,0,1
4492,S10068Y9,E00722,福島印刷株式会社,0,1
4493,S1006E7A,E03240,株式会社ライトオン,0,1
4494,S1006EPD,E00246,暁飯島工業株式会社,0,1
4495,S1006F5Y,E02896,株式会社進和,0,1
4496,S1006F1G,E02478,ミクロン精密株式会社,0,1
4497,S1006F33,E00392,株式会社シベール,0,1
4498,S1006EU4,E00600,ヤマトインターナショナル株式会社,0,1
4499,S1006FI2,E04981,株式会社明光ネットワークジャパン,0,1
4500,S1006F1Q,E04706,株式会社　高滝リンクス倶楽部,0,1
4501,S1006EDY,E25443,黒谷株式会社,0,1
4502,S1006FV9,E03271,株式会社　ヒマラヤ,0,1
4503,S1006F7C,E00327,株式会社ウエストホールディングス,0,1
4504,S1006F14,E03270,株式会社コジマ,0,1
4505,S1006FSY,E04059,株式会社三栄建築設計,0,1
4506,S1006FOZ,E01064,株式会社ＡＦＣ－ＨＤアムスライフサイエンス,0,1
4507,S1006FZO,E05622,株式会社メディア工房,0,1
4508,S1006FVX,E03391,株式会社ワッツ,0,1
4509,S1006FNM,E03459,株式会社オンリー,0,1
4510,S1006G01,E00617,株式会社クラウディアホールディングス,0,1
4511,S1006ET0,E30454,日本ＢＳ放送株式会社,0,1
4512,S1006G4X,E01690,株式会社技研製作所,0,1
4513,S1006G52,E02493,日創プロニティ株式会社,0,1
4514,S1006G8Q,E02340,マニー株式会社,0,1
4515,S1006FR7,E02809,ナガイレーベン株式会社,0,1
4516,S1006G2R,E03000,株式会社カワサキ,0,1
4517,S1006GDB,E05338,株式会社創通,0,1
4518,S1006FNS,E01995,千代田インテグレ株式会社,0,1
4519,S1006GEC,E31220,株式会社　ホクリヨウ,0,1
4520,S1006GC4,E00311,株式会社サンヨーハウジング名古屋,0,1
4521,S1006GC8,E03481,株式会社ビックカメラ,0,1
4522,S1006G36,E03471,株式会社ジンズ,0,1
4523,S1006GG3,E05498,株式会社プラップジャパン,0,1
4524,S1006GJX,E31741,ＪＥＳＣＯホールディングス株式会社,0,1
4525,S1006F4A,E05083,株式会社アルファ,0,1
4526,S1006EOG,E05042,株式会社トーセ,0,1
4527,S1006GBA,E02238,株式会社エッチ・ケー・エス,0,1
4528,S1006GO4,E03074,株式会社島忠,0,1
4529,S1006GBO,E04479,株式会社ＵＳＥＮ,0,1
4530,S1006GMR,E04751,株式会社コシダカホールディングス,0,1
4531,S1006GOP,E05584,夢の街創造委員会株式会社,0,1
4532,S1006GPF,E03392,フェスタリアホールディングス株式会社,0,1
4533,S1006G54,E03217,株式会社ファーストリテイリング,0,1
4534,S1006GHN,E24753,株式会社トランザクション,0,1
4535,S1006GGN,E01031,旭化学工業株式会社,0,1
4536,S1006GHU,E03221,株式会社文教堂グループホールディングス,0,1
4537,S1006FQJ,E31425,株式会社デザインワン・ジャパン,0,1
4538,S1006G5Q,E26579,株式会社ハピネス・アンド・ディ,0,1
4539,S1006GTG,E05630,株式会社アクロディア,0,1
4540,S1006GNL,E05409,株式会社鉄人化計画,0,1
4541,S1006GYK,E01734,株式会社エヌ・ピー・シー,0,1
4542,S1006GUC,E03305,株式会社サイゼリヤ,0,1
4543,S1006GYZ,E30999,日本ＰＣサービス株式会社,0,1
4544,S1006GVD,E02092,株式会社アドテックプラズマテクノロジー,0,1
4545,S1006GZY,E31732,株式会社メタップス,0,1
4546,S1006GZR,E01465,株式会社マルマエ,0,1
4547,S1006GXT,E03438,ＡＣリアルエステイト株式会社,0,1
4548,S1006H1U,E30504,株式会社白鳩,0,1
4549,S1006H25,E04677,御調観光開発株式会社,0,1
4550,S1006G0S,E04656,鳴門ゴルフ株式会社,0,1
4551,S1006GPM,E30020,株式会社ＡＮＡＰ,0,1
4552,S1006H36,E04608,株式会社明治座,0,1
4553,S1006G1O,E04675,菊陽緑化興産株式会社,0,1
4554,S1006H2L,E05716,株式会社地域新聞社,0,1
4555,S1006GXF,E25761,株式会社ヒト・コミュニケーションズ,0,1
4556,S1006H26,E03223,株式会社大庄,0,1
4557,S1006H5V,E30969,株式会社ＳＨＩＦＴ,0,1
4558,S1006HS5,E05845,テルストラ・コーポレーション・リミテッド,0,0
4559,S1006J00,E24991,株式会社ノエビアホールディングス,0,1
4560,S1006IFY,E02327,株式会社モリテックス,0,1
4561,S1006J2K,E00422,マルサンアイ株式会社,0,1
4562,S1006J5E,E04925,株式会社ステップ,0,1
4563,S1006IZL,E31754,アイビーシー株式会社,0,1
4564,S1006JVS,E31776,株式会社ブランジスタ,0,1
4565,S1006JOK,E22007,株式会社ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,0,1
4566,S1006JW2,E05072,株式会社サイバーエージェント,0,1
4567,S1006JYD,E03437,ＢＥＥＮＯＳ株式会社,0,1
4568,S1006K70,E05268,株式会社ネクシィーズグループ,0,1
4569,S1006K2D,E05933,ホープウェル・ハイウェイ・インフラストラクチャー・リミテッド,0,0
