,Bonds,CP,Capex,CashEquivalents,Depreciation,GrossProfit,Inventories,NetAssets,NetSales,OperatingProfit,OrdinaryIncomeLoss,ParseFlg,ProfitLoss,ROE,RequestFlg,ShareholdersEquity,Valuation,acPayable,acReceivable,campany_no,cfFinancing,cfInvesting,cfOperating,cpBonds,cpLoans,disclosureStatusFlg,docID,edinetCode,filerName,ltLoans,psBasicEarningsLoss,psNetAssets,season,series_data,stBonds,stLoans,tAssets,tIssuedShares,xbrlFlg,year
96,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EPL,E02379,株式会社ノーリツ,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
97,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EPL,E02379,株式会社ノーリツ,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
98,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EPL,E02379,株式会社ノーリツ,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
99,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EPL,E02379,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
100,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EIL,E04795,いであ株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
101,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EIL,E04795,いであ株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
102,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EIL,E04795,いであ株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
103,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EIL,E04795,いであ株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
104,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EIL,E04795,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
105,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EPX,E00593,株式会社三陽商会,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
106,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EPX,E00593,株式会社三陽商会,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
107,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EPX,E00593,株式会社三陽商会,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
108,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EPX,E00593,株式会社三陽商会,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
109,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EPX,E00593,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
110,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EHN,E05099,株式会社　大塚商会,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
111,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EHN,E05099,株式会社　大塚商会,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
112,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EHN,E05099,株式会社　大塚商会,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
113,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EHN,E05099,株式会社　大塚商会,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
114,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EHN,E05099,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
115,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004ECQ,E25867,ＫＬａｂ株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
116,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004ECQ,E25867,ＫＬａｂ株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
117,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004ECQ,E25867,ＫＬａｂ株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
118,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004ECQ,E25867,ＫＬａｂ株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
119,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004ECQ,E25867,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
120,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004ET3,E00674,ザ・パック株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
121,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004ET3,E00674,ザ・パック株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
122,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004ET3,E00674,ザ・パック株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
123,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004ET3,E00674,ザ・パック株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
124,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004ET3,E00674,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
125,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EYN,E00751,昭和電工株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
126,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EYN,E00751,昭和電工株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
127,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EYN,E00751,昭和電工株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
128,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EYN,E00751,昭和電工株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
129,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EYN,E00751,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
130,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EBA,E01257,新報国製鉄株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
131,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EBA,E01257,新報国製鉄株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
132,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EBA,E01257,新報国製鉄株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
133,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EBA,E01257,新報国製鉄株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
134,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EBA,E01257,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
135,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EUC,E00395,キリンホールディングス株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
136,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EUC,E00395,キリンホールディングス株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
137,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EUC,E00395,キリンホールディングス株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
138,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EUC,E00395,キリンホールディングス株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
139,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EUC,E00395,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
140,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EIS,E31056,メディカル・データ・ビジョン株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
141,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EIS,E31056,メディカル・データ・ビジョン株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
142,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EIS,E31056,メディカル・データ・ビジョン株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
143,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EIS,E31056,メディカル・データ・ビジョン株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
144,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EIS,E31056,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
145,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EO1,E01085,横浜ゴム株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
146,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EO1,E01085,横浜ゴム株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
147,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EO1,E01085,横浜ゴム株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
148,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EO1,E01085,横浜ゴム株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
149,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EO1,E01085,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
0,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004ESD,E02274,キヤノン株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
1,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004ESD,E02274,キヤノン株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
2,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004ESD,E02274,キヤノン株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
3,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004ESD,E02274,キヤノン株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
4,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004ESD,E02274,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
5,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004F0J,E00524,片倉工業株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
6,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004F0J,E00524,片倉工業株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
7,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004F0J,E00524,片倉工業株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
8,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004F0J,E00524,片倉工業株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
9,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004F0J,E00524,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
10,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DH7,E30133,株式会社ダイキアクシス,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
11,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DH7,E30133,株式会社ダイキアクシス,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
12,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DH7,E30133,株式会社ダイキアクシス,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
13,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004DH7,E30133,株式会社ダイキアクシス,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
14,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004DH7,E30133,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
15,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004F13,E05199,株式会社レッグス,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
16,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004F13,E05199,株式会社レッグス,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
